timestamp	local_time	date	weekday	school	grade	class_name	group_id	privacy_id	input_type	ai_engine	ai_raw_label	ai_confidence	mapped_item	suggested_category	final_decision	hold_flag	hold_score	action	image_saved	app_version	landfillTons
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	1반	seed	base-seed	base	seed			class:4학년 1반:hold	base	31	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	1반	seed	base-seed	base	seed			class:4학년 1반:converted	base	116	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	1반	seed	base-seed	base	seed			class:4학년 1반:correct	base	199	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	1반	seed	base-seed	base	seed			class:4학년 1반:recycle	base	116	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	1반	seed	base-seed	base	seed			class:4학년 1반:reuse	base	38	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	1반	seed	base-seed	base	seed			class:4학년 1반:contamination	base	26	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	2반	seed	base-seed	base	seed			class:4학년 2반:today	base	239	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	2반	seed	base-seed	base	seed			class:4학년 2반:hold	base	33	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	2반	seed	base-seed	base	seed			class:4학년 2반:converted	base	112	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	2반	seed	base-seed	base	seed			class:4학년 2반:correct	base	193	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	2반	seed	base-seed	base	seed			class:4학년 2반:recycle	base	112	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	2반	seed	base-seed	base	seed			class:4학년 2반:reuse	base	36	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	2반	seed	base-seed	base	seed			class:4학년 2반:contamination	base	24	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	1반	seed	base-seed	base	seed			class:5학년 1반:today	base	128	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	1반	seed	base-seed	base	seed			class:5학년 1반:hold	base	18	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	1반	seed	base-seed	base	seed			class:5학년 1반:converted	base	63	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	1반	seed	base-seed	base	seed			class:5학년 1반:correct	base	106	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	1반	seed	base-seed	base	seed			class:5학년 1반:recycle	base	63	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	1반	seed	base-seed	base	seed			class:5학년 1반:reuse	base	22	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	1반	seed	base-seed	base	seed			class:5학년 1반:contamination	base	7	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	2반	seed	base-seed	base	seed			class:5학년 2반:today	base	301	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	2반	seed	base-seed	base	seed			class:5학년 2반:hold	base	24	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	2반	seed	base-seed	base	seed			class:5학년 2반:converted	base	148	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	2반	seed	base-seed	base	seed			class:5학년 2반:correct	base	251	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	2반	seed	base-seed	base	seed			class:5학년 2반:recycle	base	148	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	2반	seed	base-seed	base	seed			class:5학년 2반:reuse	base	51	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	2반	seed	base-seed	base	seed			class:5학년 2반:contamination	base	19	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	3반	seed	base-seed	base	seed			class:5학년 3반:today	base	284	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	3반	seed	base-seed	base	seed			class:5학년 3반:hold	base	29	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	3반	seed	base-seed	base	seed			class:5학년 3반:converted	base	137	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	3반	seed	base-seed	base	seed			class:5학년 3반:correct	base	235	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	3반	seed	base-seed	base	seed			class:5학년 3반:recycle	base	137	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	3반	seed	base-seed	base	seed			class:5학년 3반:reuse	base	46	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	3반	seed	base-seed	base	seed			class:5학년 3반:contamination	base	20	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	4반	seed	base-seed	base	seed			class:5학년 4반:today	base	267	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	4반	seed	base-seed	base	seed			class:5학년 4반:hold	base	34	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	4반	seed	base-seed	base	seed			class:5학년 4반:converted	base	129	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	4반	seed	base-seed	base	seed			class:5학년 4반:correct	base	218	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	4반	seed	base-seed	base	seed			class:5학년 4반:recycle	base	129	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	4반	seed	base-seed	base	seed			class:5학년 4반:reuse	base	41	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	5학년	4반	seed	base-seed	base	seed			class:5학년 4반:contamination	base	23	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	1반	seed	base-seed	base	seed			class:6학년 1반:today	base	346	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	1반	seed	base-seed	base	seed			class:6학년 1반:hold	base	26	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	1반	seed	base-seed	base	seed			class:6학년 1반:converted	base	169	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	1반	seed	base-seed	base	seed			class:6학년 1반:correct	base	292	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	1반	seed	base-seed	base	seed			class:6학년 1반:recycle	base	169	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	1반	seed	base-seed	base	seed			class:6학년 1반:reuse	base	64	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	1반	seed	base-seed	base	seed			class:6학년 1반:contamination	base	15	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	2반	seed	base-seed	base	seed			class:6학년 2반:today	base	332	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	2반	seed	base-seed	base	seed			class:6학년 2반:hold	base	28	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	2반	seed	base-seed	base	seed			class:6학년 2반:converted	base	160	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	2반	seed	base-seed	base	seed			class:6학년 2반:correct	base	276	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	2반	seed	base-seed	base	seed			class:6학년 2반:recycle	base	160	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	2반	seed	base-seed	base	seed			class:6학년 2반:reuse	base	61	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	2반	seed	base-seed	base	seed			class:6학년 2반:contamination	base	17	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	3학년	3반	seed	base-seed	base	seed			class:3학년 3반:today	base	102	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	3학년	3반	seed	base-seed	base	seed			class:3학년 3반:hold	base	7	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	3학년	3반	seed	base-seed	base	seed			class:3학년 3반:converted	base	21	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	3학년	3반	seed	base-seed	base	seed			class:3학년 3반:correct	base	84	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	3학년	3반	seed	base-seed	base	seed			class:3학년 3반:recycle	base	48	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	3학년	3반	seed	base-seed	base	seed			class:3학년 3반:reuse	base	16	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	3학년	3반	seed	base-seed	base	seed			class:3학년 3반:contamination	base	8	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	3반	seed	base-seed	base	seed			class:4학년 3반:today	base	91	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	3반	seed	base-seed	base	seed			class:4학년 3반:hold	base	7	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	3반	seed	base-seed	base	seed			class:4학년 3반:converted	base	16	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	3반	seed	base-seed	base	seed			class:4학년 3반:correct	base	75	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	3반	seed	base-seed	base	seed			class:4학년 3반:recycle	base	40	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	3반	seed	base-seed	base	seed			class:4학년 3반:reuse	base	13	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	3반	seed	base-seed	base	seed			class:4학년 3반:contamination	base	9	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	4반	seed	base-seed	base	seed			class:4학년 4반:today	base	116	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	4반	seed	base-seed	base	seed			class:4학년 4반:hold	base	5	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	4반	seed	base-seed	base	seed			class:4학년 4반:converted	base	23	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	4반	seed	base-seed	base	seed			class:4학년 4반:correct	base	99	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	4반	seed	base-seed	base	seed			class:4학년 4반:recycle	base	56	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	4반	seed	base-seed	base	seed			class:4학년 4반:reuse	base	19	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	4학년	4반	seed	base-seed	base	seed			class:4학년 4반:contamination	base	6	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	3반	seed	base-seed	base	seed			class:6학년 3반:today	base	318	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	3반	seed	base-seed	base	seed			class:6학년 3반:hold	base	27	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	3반	seed	base-seed	base	seed			class:6학년 3반:converted	base	153	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	3반	seed	base-seed	base	seed			class:6학년 3반:correct	base	262	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	3반	seed	base-seed	base	seed			class:6학년 3반:recycle	base	153	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	3반	seed	base-seed	base	seed			class:6학년 3반:reuse	base	58	false	0	seed	false	clean-2026-07
2026-07-07T00:00:00.000Z	2026. 7. 7.	2026-07-07	일	AIWays초	6학년	3반	seed	base-seed	base	seed			class:6학년 3반:contamination	base	18	false	0	seed	false	clean-2026-07
